scenario,district,accounting_stratum_id,control_name,control_type,row_is_official_fine_control,official_row_total_employment,industry_code,control_industry_employment,industry_margin_source,matrix_method,residual_sector_assignment,ipf_iterations,ipf_maximum_margin_error,geometry_is_approximate
low_office_intensity,黄浦区,310101021000,打浦桥街道,street,True,49936,723,374,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101021000,打浦桥街道,street,True,49936,724,2703,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101021000,打浦桥街道,street,True,49936,725,748,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101021000,打浦桥街道,street,True,49936,OTHER,37809,balancing non-office remainder,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101022000,淮海中路街道,street,True,81561,I,4476,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101022000,淮海中路街道,street,True,81561,J,1141,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101022000,淮海中路街道,street,True,81561,M,5172,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101022000,淮海中路街道,street,True,81561,721,2770,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101022000,淮海中路街道,street,True,81561,723,611,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101022000,淮海中路街道,street,True,81561,724,4415,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101022000,淮海中路街道,street,True,81561,725,1221,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101022000,淮海中路街道,street,True,81561,OTHER,61755,balancing non-office remainder,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101023000,瑞金二路街道,street,True,52840,I,2900,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101023000,瑞金二路街道,street,True,52840,J,739,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101023000,瑞金二路街道,street,True,52840,M,3351,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101023000,瑞金二路街道,street,True,52840,721,1795,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101023000,瑞金二路街道,street,True,52840,723,395,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101023000,瑞金二路街道,street,True,52840,724,2861,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101023000,瑞金二路街道,street,True,52840,725,791,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101023000,瑞金二路街道,street,True,52840,OTHER,40008,balancing non-office remainder,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101-finance-residual,310101-finance-residual,residual,False,74334,I,0,official district-by-industry,bulletin-compatible fixed residual assignment before maximum-entropy RAS/IPF,official J assigned to finance-tied residual up to row total; remaining residual is OTHER,1,0.0,True
low_office_intensity,黄浦区,310101-finance-residual,310101-finance-residual,residual,False,74334,J,74334,official district-by-industry,bulletin-compatible fixed residual assignment before maximum-entropy RAS/IPF,official J assigned to finance-tied residual up to row total; remaining residual is OTHER,1,0.0,True
low_office_intensity,黄浦区,310101-finance-residual,310101-finance-residual,residual,False,74334,M,0,official district-by-industry,bulletin-compatible fixed residual assignment before maximum-entropy RAS/IPF,official J assigned to finance-tied residual up to row total; remaining residual is OTHER,1,0.0,True
